Updated Paths Log:
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\index.html | Original: wp-content/uploads/2021/08/Transmission-1024x683.jpg | New: wp-content/uploads/2021/08/Transmission-1024x683.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\one-nevada-500kv-transmission-line-on-line\index.html | Original: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-17-2-1600x1128.jpg | New: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-17-2-1600x1128.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\one-nevada-500kv-transmission-line-on-line\index.html | Original: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-26-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-26-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\one-nevada-500kv-transmission-line-on-line\index.html | Original: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-47-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-47-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\one-nevada-500kv-transmission-line-on-line\index.html | Original: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-75-2-1600x957.jpg | New: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-75-2-1600x957.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\one-nevada-500kv-transmission-line-on-line\index.html | Original: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-36-22.jpg | New: ../..wp-content/uploads/2021/10/Nevada-On-Line-SWIP-36-22.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\outpatient-specialty-and-surgery-center\index.html | Original: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-30-1600x1067.jpg | New: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-30-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\outpatient-specialty-and-surgery-center\index.html | Original: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-10-1600x1067.jpg | New: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-10-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\outpatient-specialty-and-surgery-center\index.html | Original: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-28-1600x1067.jpg | New: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-28-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\outpatient-specialty-and-surgery-center\index.html | Original: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-24-1600x1067.jpg | New: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-24-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\outpatient-specialty-and-surgery-center\index.html | Original: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-29-1600x1067.jpg | New: ../..wp-content/uploads/2022/12/Northern-Light-Mercy-Hospital-29-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\pottersville-115kv-substation-replacement\index.html | Original: ../..wp-content/uploads/2021/10/Pottersville-001-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Pottersville-001-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\pottersville-115kv-substation-replacement\index.html | Original: ../..wp-content/uploads/2021/10/Pottersville-002-2-1-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Pottersville-002-2-1-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\pottersville-115kv-substation-replacement\index.html | Original: ../..wp-content/uploads/2021/10/Pottersville-003-2-1066x1600.jpg | New: ../..wp-content/uploads/2021/10/Pottersville-003-2-1066x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\pottersville-115kv-substation-replacement\index.html | Original: ../..wp-content/uploads/2021/10/Pottersville-004-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Pottersville-004-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\pottersville-115kv-substation-replacement\index.html | Original: ../..wp-content/uploads/2021/10/Pottersville-005-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Pottersville-005-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/07-Ace-Roberts-Tunnel-Powerhouse-Rough-In-1600x1116.jpg | New: ../..wp-content/uploads/2024/04/07-Ace-Roberts-Tunnel-Powerhouse-Rough-In-1600x1116.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/08-Ace-Roberts-Tunnel-Generator-1600x1200.jpg | New: ../..wp-content/uploads/2024/04/08-Ace-Roberts-Tunnel-Generator-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/10-Ace-Roberts-Tunnel-Powerhouse-Final-1200x1600.jpg | New: ../..wp-content/uploads/2024/04/10-Ace-Roberts-Tunnel-Powerhouse-Final-1200x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/09-Ace-Roberts-Tunnel-Generator-Final-1600x1200.jpg | New: ../..wp-content/uploads/2024/04/09-Ace-Roberts-Tunnel-Generator-Final-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/06-Ace-Roberts-Tunnel-Powerhouse-Rough-in-1200x1600.jpg | New: ../..wp-content/uploads/2024/04/06-Ace-Roberts-Tunnel-Powerhouse-Rough-in-1200x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/04-Ace-Roberts-Tunnel-Setting-SWGR1-1200x1600.jpg | New: ../..wp-content/uploads/2024/04/04-Ace-Roberts-Tunnel-Setting-SWGR1-1200x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/05-Ace-Roberts-Tunnel-Setting-SWGR2-1200x1600.jpg | New: ../..wp-content/uploads/2024/04/05-Ace-Roberts-Tunnel-Setting-SWGR2-1200x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/03-Ace-Roberts-Tunnel-Powerhouse-Ductbank-Penetrations-1600x1200.jpg | New: ../..wp-content/uploads/2024/04/03-Ace-Roberts-Tunnel-Powerhouse-Ductbank-Penetrations-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/01-ACE-Roberts-Tunnel-SWGR2-to-SWGR3-DB-1600x1386.jpg | New: ../..wp-content/uploads/2024/04/01-ACE-Roberts-Tunnel-SWGR2-to-SWGR3-DB-1600x1386.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\roberts-tunnel-east-portal\index.html | Original: ../..wp-content/uploads/2024/04/02-ACE-Roberts-Tunnel-Ductbank-into-Powerhouse--1482x1600.jpg | New: ../..wp-content/uploads/2024/04/02-ACE-Roberts-Tunnel-Ductbank-into-Powerhouse--1482x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\rocky-mountain-regional-veterans-affairs-medical-center\index.html | Original: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-1-3-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-1-3-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\rocky-mountain-regional-veterans-affairs-medical-center\index.html | Original: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-2-2-1600x1063.jpg | New: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-2-2-1600x1063.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\rocky-mountain-regional-veterans-affairs-medical-center\index.html | Original: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-4-2-1600x1063.jpg | New: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-4-2-1600x1063.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\rocky-mountain-regional-veterans-affairs-medical-center\index.html | Original: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-3-2-2.jpg | New: ../..wp-content/uploads/2021/10/Rocky-Mountain-Regional-VA-Medical-Center-3-2-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\shamrock-foods-project-peak\index.html | Original: ../..wp-content/uploads/2022/09/Shamrock-Foods-2021-1-1-1600x900.jpg | New: ../..wp-content/uploads/2022/09/Shamrock-Foods-2021-1-1-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\shamrock-foods-project-peak\index.html | Original: ../..wp-content/uploads/2022/10/Shamrock-Foods-2021-11-1600x1067.jpg | New: ../..wp-content/uploads/2022/10/Shamrock-Foods-2021-11-1600x1067.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\shamrock-foods-project-peak\index.html | Original: ../..wp-content/uploads/2022/09/Shamrock-Foods-2021-2-1600x900.jpg | New: ../..wp-content/uploads/2022/09/Shamrock-Foods-2021-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\sloan-canyon-switchyard-and-transmission-line\index.html | Original: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-11-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-11-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\sloan-canyon-switchyard-and-transmission-line\index.html | Original: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-15-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-15-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\sloan-canyon-switchyard-and-transmission-line\index.html | Original: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-31-2-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-31-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\sloan-canyon-switchyard-and-transmission-line\index.html | Original: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-27-2-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-27-2-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\sloan-canyon-switchyard-and-transmission-line\index.html | Original: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-21-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Sloan-Canyon-Project-21-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\south-street-substation\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-13-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-13-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\south-street-substation\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-1-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-1-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\south-street-substation\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-5-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-5-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\south-street-substation\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-7-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-7-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\south-street-substation\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-10-2-1066x1600.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-10-2-1066x1600.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\south-street-substation\index.html | Original: ../..wp-content/uploads/2021/10/South-Street-Substation-12-2-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/South-Street-Substation-12-2-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\southern-california-edison-alliance\index.html | Original: ../..wp-content/uploads/2021/10/Sturgeon-CA-Distribution-3-2-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Sturgeon-CA-Distribution-3-2-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\southern-california-edison-alliance\index.html | Original: ../..wp-content/uploads/2021/10/Sturgeon-CA-Distribution-9-2-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Sturgeon-CA-Distribution-9-2-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\southern-california-edison-alliance\index.html | Original: ../..wp-content/uploads/2021/10/SECO-CA-Workers-4-2.jpg | New: ../..wp-content/uploads/2021/10/SECO-CA-Workers-4-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\southern-california-edison-alliance\index.html | Original: ../..wp-content/uploads/2021/10/SECO-CA-Workers-10-2-1600x1147.jpg | New: ../..wp-content/uploads/2021/10/SECO-CA-Workers-10-2-1600x1147.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\southern-california-edison-alliance\index.html | Original: ../..wp-content/uploads/2021/10/SECO-CA-Workers-15-2.jpg | New: ../..wp-content/uploads/2021/10/SECO-CA-Workers-15-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\streetlight-maintenance\index.html | Original: ../..wp-content/uploads/2021/10/Streetlight-Maintanance-004-3-1600x1066.jpg | New: ../..wp-content/uploads/2021/10/Streetlight-Maintanance-004-3-1600x1066.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\streetlight-maintenance\index.html | Original: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-2-3-1600x900.jpg | New: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-2-3-1600x900.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\streetlight-maintenance\index.html | Original: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-11-3-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-11-3-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\streetlight-maintenance\index.html | Original: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-14-3-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-14-3-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\streetlight-maintenance\index.html | Original: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-27-3-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Harlan-Electric-Distribution-Work-27-3-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\trans-mountain-pipeline-piic\index.html | Original: ../..wp-content/uploads/2021/10/Trans-Mountain-2021-6-17-1-2-2-1600x1057.jpg | New: ../..wp-content/uploads/2021/10/Trans-Mountain-2021-6-17-1-2-2-1600x1057.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\trans-mountain-pipeline-piic\index.html | Original: ../..wp-content/uploads/2021/10/Trans-Mountain-2021-6-17-2-2-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Trans-Mountain-2021-6-17-2-2-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post\index.html | Original: ../..wp-content/uploads/2021/10/Vancouver-Post-Office-The-Post-2021-6-16-1-2.jpg | New: ../..wp-content/uploads/2021/10/Vancouver-Post-Office-The-Post-2021-6-16-1-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post\index.html | Original: ../..wp-content/uploads/2021/10/Vancouver-Post-Office-The-Post-2021-6-16-2-2.jpg | New: ../..wp-content/uploads/2021/10/Vancouver-Post-Office-The-Post-2021-6-16-2-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post\index.html | Original: ../..wp-content/uploads/2021/10/Vancouver-Post-Office-The-Post-2021-6-16-3-2.jpg | New: ../..wp-content/uploads/2021/10/Vancouver-Post-Office-The-Post-2021-6-16-3-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post-2\index.html | Original: ../..wp-content/uploads/2024/10/Vancouver-Post-Office_MYR-Group-2.jpg | New: ../..wp-content/uploads/2024/10/Vancouver-Post-Office_MYR-Group-2.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post-2\index.html | Original: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-3.jpg | New: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-3.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post-2\index.html | Original: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-5-1600x1200.jpg | New: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-5-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post-2\index.html | Original: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-7-1600x1200.jpg | New: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-7-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post-2\index.html | Original: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-14-1600x1200.jpg | New: ../..wp-content/uploads/2024/10/The-Post_WPE_2023-14-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\vancouver-post-office-redevelopment-and-expansion-the-post-2\index.html | Original: ../..wp-content/uploads/2024/10/Vancouver-Post-Office_MYR-Group-1.jpg | New: ../..wp-content/uploads/2024/10/Vancouver-Post-Office_MYR-Group-1.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\venice-to-campbell-138kv-mississippi-river-crossing\index.html | Original: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-31-2-1600x1200.jpg | New: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-31-2-1600x1200.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\venice-to-campbell-138kv-mississippi-river-crossing\index.html | Original: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-HQ-2-1600x1302.jpg | New: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-HQ-2-1600x1302.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\venice-to-campbell-138kv-mississippi-river-crossing\index.html | Original: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-54-22.jpg | New: ../..wp-content/uploads/2021/10/Venice-to-Campbell-River-Crossing-54-22.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\west-texas-345kv-reactor-support\index.html | Original: ../..wp-content/uploads/2021/10/ETT-West-Texas-1-3.jpg | New: ../..wp-content/uploads/2021/10/ETT-West-Texas-1-3.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\west-texas-345kv-reactor-support\index.html | Original: ../..wp-content/uploads/2021/10/ETT-West-Texas-6-3.jpg | New: ../..wp-content/uploads/2021/10/ETT-West-Texas-6-3.jpg
HTML File: C:\Users\usama\OneDrive\Desktop\EXI 3\exiinc.com\projects\west-texas-345kv-reactor-support\index.html | Original: ../..wp-content/uploads/2021/10/ETT-West-Texas-7-3.jpg | New: ../..wp-content/uploads/2021/10/ETT-West-Texas-7-3.jpg
